city_name,population,country_code,timezone,latitude,longitude
Sunrise Manor,189372,US,America/Los_Angeles,36.21108,-115.07306
Sunset Park,126000,US,America/New_York,40.64548,-74.01241
Suqian,1437685,CN,Asia/Shanghai,33.94917,118.29583
Surabaya,2874314,ID,Asia/Jakarta,-7.24917,112.75083
Surakarta,526870,ID,Asia/Jakarta,-7.55611,110.83167
Surat,4591246,IN,Asia/Kolkata,21.19594,72.83023
Surat Thani,132040,TH,Asia/Bangkok,9.14011,99.33311
Surendranagar,179628,IN,Asia/Kolkata,22.72706,71.64856
Surgut,300367,RU,Asia/Yekaterinburg,61.25757,73.41775
Suriāpet,111729,IN,Asia/Kolkata,17.14054,79.62045
Surprise,143148,US,America/Phoenix,33.63059,-112.33322
Surrey,394976,CA,America/Vancouver,49.10635,-122.82509
Surulere,191920,NG,Africa/Lagos,6.50153,3.35808
Sutton,187600,GB,Europe/London,51.35,-0.2
Sutton Coldfield,107030,GB,Europe/London,52.56667,-1.81667
Suwon,1241311,KR,Asia/Seoul,37.29111,127.00889
Suzano,283314,BR,America/Sao_Paulo,-23.5425,-46.31083
Suzhou,1647642,CN,Asia/Shanghai,33.63611,116.97889
Suzhou,6715559,CN,Asia/Shanghai,31.30408,120.59538
Suzuka,195670,JP,Asia/Tokyo,34.88333,136.58333
Swansea,300352,GB,Europe/London,51.62079,-3.94323
Swindon,201669,GB,Europe/London,51.55797,-1.78116
Sydney,5231147,AU,Australia/Sydney,-33.86785,151.20732
Sydney,105968,CA,America/Glace_Bay,46.1351,-60.1831
Syktyvkar,245083,RU,Europe/Moscow,61.68523,50.80819
Sylhet,237000,BD,Asia/Dhaka,24.89904,91.87198
Syracuse,144142,US,America/New_York,43.04812,-76.14742
Syzran,189338,RU,Europe/Samara,53.1585,48.4681
Szczecin,407811,PL,Europe/Warsaw,53.42894,14.55302
Szeged,160766,HU,Europe/Budapest,46.253,20.14824
Székesfehérvár,101600,HU,Europe/Budapest,47.18995,18.41034
São Bernardo do Campo,743372,BR,America/Sao_Paulo,-23.69389,-46.565
São Caetano do Sul,136453,BR,America/Sao_Paulo,-23.62306,-46.55111
São Carlos,205035,BR,America/Sao_Paulo,-22.0175,-47.89083
São José,200000,BR,America/Sao_Paulo,-28.21344,-49.16383
São José do Rio Preto,374699,BR,America/Sao_Paulo,-20.81972,-49.37944
São José dos Campos,729737,BR,America/Sao_Paulo,-23.17944,-45.88694
São José dos Pinhais,124224,BR,America/Sao_Paulo,-25.5302,-49.20836
São João de Meriti,454849,BR,America/Sao_Paulo,-22.80389,-43.37222
São Leopoldo,209229,BR,America/Sao_Paulo,-29.76028,-51.14722
São Luís,917237,BR,America/Fortaleza,-2.52972,-44.30278
São Mateus,155682,BR,America/Sao_Paulo,-23.60583,-46.47889
São Paulo,12400232,BR,America/Sao_Paulo,-23.5475,-46.63611
São Vicente,324457,BR,America/Sao_Paulo,-23.96306,-46.39194
Ségou,205787,ML,Africa/Bamako,13.44032,-6.25947
Séguéla,103980,CI,Africa/Abidjan,7.96111,-6.67306
Sétif,252127,DZ,Africa/Algiers,36.19112,5.41373
Sóc Trăng,114453,VN,Asia/Ho_Chi_Minh,9.59995,105.97193
Södermalm,127323,SE,Europe/Stockholm,59.31278,18.07577
Sāmarrā',158508,IQ,Asia/Baghdad,34.1959,43.88568
Sāngli,601214,IN,Asia/Kolkata,16.85438,74.56417
Sātkhira,128918,BD,Asia/Dhaka,22.70817,89.07185
Sāveh,175533,IR,Asia/Tehran,35.0213,50.3566
Sīkar,199932,IN,Asia/Kolkata,27.61206,75.13996
Sīnah,128776,IQ,Asia/Baghdad,36.80851,43.03935
Sītāpur,164435,IN,Asia/Kolkata,27.56192,80.68265
Sōka,249645,JP,Asia/Tokyo,35.83643,139.79957
Sūjāngarh,183808,IN,Asia/Kolkata,27.7,74.46667
Ta'if,688693,SA,Asia/Riyadh,21.27028,40.41583
Tabora,308741,TZ,Africa/Dar_es_Salaam,-5.01622,32.82663
Taboão da Serra,214523,BR,America/Sao_Paulo,-23.62611,-46.79167
Tabriz,1424641,IR,Asia/Tehran,38.08,46.2919
Tabuk,667000,SA,Asia/Riyadh,28.3998,36.57151
Tacheng,161037,CN,Asia/Urumqi,46.74535,82.95847
Tachikawa,183581,JP,Asia/Tokyo,35.7091,139.41891
Tacloban,242089,PH,Asia/Manila,11.24333,125.00472
Tacna,286240,PE,America/Lima,-18.01465,-70.25362
Tacoma,207948,US,America/Los_Angeles,47.25288,-122.44429
Tadpatri,108171,IN,Asia/Kolkata,14.90832,78.01031
Taganrog,279056,RU,Europe/Moscow,47.23627,38.9053
Taganskiy,116000,RU,Europe/Moscow,55.73333,37.66667
Taguig,644473,PH,Asia/Manila,14.5243,121.0792
Tahoua,159468,NE,Africa/Niamey,14.8888,5.2692
Tai Po,274100,HK,Asia/Hong_Kong,22.45007,114.16877
Tai'an,1735425,CN,Asia/Shanghai,36.18528,117.12
Taibai,108387,CN,Asia/Shanghai,30.82482,108.35783
Taicang,831113,CN,Asia/Shanghai,31.44778,121.09389
Taichung,1040725,TW,Asia/Taipei,24.1469,120.6839
Tainan,771235,TW,Asia/Taipei,22.99083,120.21333
Taipa,112051,MO,Asia/Macau,22.15583,113.55694
Taipei,7871900,TW,Asia/Taipei,25.05306,121.52639
Taiping,217647,MY,Asia/Kuala_Lumpur,4.85,100.73333
Taishan,145440,CN,Asia/Shanghai,22.25135,112.7799
Taitung,103260,TW,Asia/Taipei,22.75991,121.14457
Taiyuan,4303673,CN,Asia/Shanghai,37.86944,112.56028
Taiz,615222,YE,Asia/Aden,13.57952,44.02091
Taizhou,1607108,CN,Asia/Shanghai,32.49069,119.90812
Taizhou,1485502,CN,Asia/Shanghai,28.66266,121.43312
Tajimi,107818,JP,Asia/Tokyo,35.31667,137.13333
Takamatsu,418994,JP,Asia/Tokyo,34.33333,134.05
Takaoka,170077,JP,Asia/Tokyo,36.75,137.01667
Takarazuka,226432,JP,Asia/Tokyo,34.79936,135.35697
Takasaki,372973,JP,Asia/Tokyo,36.33333,139.01667
Takatsuki,354468,JP,Asia/Tokyo,34.84833,135.61678
Takeo,843931,KH,Asia/Phnom_Penh,10.99081,104.78498
Takoradi,389114,GH,Africa/Accra,4.89816,-1.76029
Talca,197479,CL,America/Santiago,-35.4264,-71.65542
Talcahuano,252968,CL,America/Santiago,-36.72494,-73.11684
Taldykorgan,116558,KZ,Asia/Almaty,45.01556,78.37389
Talisay,133148,PH,Asia/Manila,10.24472,123.84944
Tallahassee,189907,US,America/New_York,30.43826,-84.28073
Tallinn,394024,EE,Europe/Tallinn,59.43696,24.75353
Tam Kỳ,165240,VN,Asia/Ho_Chi_Minh,15.57364,108.47403
Tama,148285,JP,Asia/Tokyo,35.6436,139.46844
Tamale,464316,GH,Africa/Accra,9.40079,-0.8393
Taman Petaling,423062,MY,Asia/Kuala_Lumpur,3.19916,101.64983
Tambacounda,107293,SN,Africa/Dakar,13.77073,-13.66734
Tambaram,174787,IN,Asia/Kolkata,12.9246,80.12707
Tambov,293661,RU,Europe/Moscow,52.73169,41.44326
Tampa,384959,US,America/New_York,27.94752,-82.45843
Tampere,244315,FI,Europe/Helsinki,61.49911,23.78712
Tampico,309003,MX,America/Monterrey,22.28519,-97.87777
Tampines Estate,265340,SG,Asia/Singapore,1.35806,103.94028
Tampines New Town,259900,SG,Asia/Singapore,1.34917,103.94972
Tandil,115877,AR,America/Argentina/Buenos_Aires,-37.3287,-59.1369
Tando Adam,125598,PK,Asia/Karachi,25.76818,68.66196
Tando Allahyar,127202,PK,Asia/Karachi,25.4605,68.71745
Tanga,393429,TZ,Africa/Dar_es_Salaam,-5.06893,39.09875
Tangará da Serra,105711,BR,America/Cuiaba,-14.61944,-57.48583
Tangerang,1912679,ID,Asia/Jakarta,-6.17806,106.63
Tanggu,535298,CN,Asia/Shanghai,39.02111,117.64694
Tangier,1035141,MA,Africa/Casablanca,35.76727,-5.79975
Tangshan,3372102,CN,Asia/Shanghai,39.64381,118.18319
Tanjung Pandan,103062,ID,Asia/Jakarta,-2.73353,107.63477
Tanjung Pinang,227663,ID,Asia/Jakarta,0.91667,104.45833
Tanjungbalai,183170,ID,Asia/Jakarta,2.96667,99.8
Tanta,576648,EG,Africa/Cairo,30.78847,31.00192
Tanza,105510,PH,Asia/Manila,14.6753,120.9389
Taonan,112819,CN,Asia/Shanghai,45.33319,122.78464
Taourirt,112908,MA,Africa/Casablanca,34.40731,-2.89732
Taoyuan City,402014,TW,Asia/Taipei,24.99368,121.29696
Tapachula,202672,MX,America/Mexico_City,14.90385,-92.25749
Tarakan,249960,ID,Asia/Makassar,3.31332,117.59152
Taranto,198585,IT,Europe/Rome,40.46438,17.24707
Taraz,358153,KZ,Asia/Almaty,42.9,71.36667
Targówek,124279,PL,Europe/Warsaw,52.29185,21.04845
Tarija,159269,BO,America/La_Paz,-21.53549,-64.72956
Tarime,133043,TZ,Africa/Dar_es_Salaam,-1.35,34.36667
Tarlac City,183930,PH,Asia/Manila,15.48017,120.59794
Tarnów,117799,PL,Europe/Warsaw,50.01381,20.98698
Tarragona,132299,ES,Europe/Madrid,41.11905,1.24544
Tarsus,346715,TR,Europe/Istanbul,36.91766,34.89277
Tasek Glugor,135786,MY,Asia/Kuala_Lumpur,5.48032,100.49849
Tashkent,1978028,UZ,Asia/Tashkent,41.26465,69.21627
Tasikmalaya,741760,ID,Asia/Jakarta,-7.3274,108.2207
Tatuí,122967,BR,America/Sao_Paulo,-23.35556,-47.85694
Taubaté,317915,BR,America/Sao_Paulo,-23.02639,-45.55528
Taunggyi,160115,MM,Asia/Yangon,20.78919,97.03776
Taungoo,106945,MM,Asia/Yangon,18.94291,96.43408
Tauranga,155200,NZ,Pacific/Auckland,-37.68611,176.16667
Tawau,372615,MY,Asia/Kuching,4.24482,117.89115
Tayabas,112658,PH,Asia/Manila,14.0259,121.5929
Taytay,231460,PH,Asia/Manila,14.55883,121.13285
Taza,162110,MA,Africa/Casablanca,34.21,-4.01
Tbilisi,1049498,GE,Asia/Tbilisi,41.69411,44.83368
Tebingtinggi,117530,ID,Asia/Jakarta,3.3285,99.1625
Tegal,282781,ID,Asia/Jakarta,-6.8694,109.1402
Tegucigalpa,850848,HN,America/Tegucigalpa,14.0818,-87.20681
Tehran,7153309,IR,Asia/Tehran,35.69439,51.42151
Tehuacán,248716,MX,America/Mexico_City,18.46422,-97.39735
Tekirdağ,122287,TR,Europe/Istanbul,40.9781,27.51101
Tekstil'shchiki,100000,RU,Europe/Moscow,55.70033,37.74271
Tel Aviv,432892,IL,Asia/Jerusalem,32.08088,34.78057
Telde,100015,ES,Atlantic/Canary,27.99243,-15.41915
Telford,155570,GB,Europe/London,52.67659,-2.44926
Teluknaga,128275,ID,Asia/Jakarta,-6.09889,106.63806
Tema,155782,GH,Africa/Accra,5.6698,-0.01657
Temara,342345,MA,Africa/Casablanca,33.92866,-6.90656
Temecula,110003,US,America/Los_Angeles,33.49364,-117.14836
Temirtau,170600,KZ,Asia/Almaty,50.05197,72.95497
Tempe,175826,US,America/Phoenix,33.41477,-111.90931
Tempe Junction,158368,US,America/Phoenix,33.41421,-111.94348
Temuco,238129,CL,America/Santiago,-38.73965,-72.59842
Tengyue,127133,CN,Asia/Shanghai,24.99492,98.51276
Teni,1034724,IN,Asia/Kolkata,10.01115,77.47772
Tepexpan,102667,MX,America/Mexico_City,19.61387,-98.9364
Tepic,332863,MX,America/Mazatlan,21.50951,-104.89569
Teresina,871126,BR,America/Fortaleza,-5.08917,-42.80194
Teresópolis,123979,BR,America/Sao_Paulo,-22.4167,-42.97822
Ternate,204920,ID,Asia/Jayapura,0.79065,127.38424
Terni,111189,IT,Europe/Rome,42.56335,12.64329
Ternopil,225238,UA,Europe/Kyiv,49.55404,25.59067
Terrassa,218535,ES,Europe/Madrid,41.56667,2.01667
Terrebonne,111575,CA,America/Toronto,45.70004,-73.64732
Teshi Old Town,144013,GH,Africa/Accra,5.58365,-0.10722
Tete,357000,MZ,Africa/Maputo,-16.15639,33.58667
Tetuán de las Victorias,155000,ES,Europe/Madrid,40.45975,-3.6975
Texcoco de Mora,105165,MX,America/Mexico_City,19.51194,-98.88293
Teófilo Otoni,101170,BR,America/Sao_Paulo,-17.8575,-41.50528
Thanh Hóa,112473,VN,Asia/Bangkok,19.8,105.76667
Thanjavur,291067,IN,Asia/Kolkata,10.78523,79.13909
Thaton,123727,MM,Asia/Yangon,16.91867,97.37001
The Bronx,1385108,US,America/New_York,40.84985,-73.86641
The Hague,474292,NL,Europe/Amsterdam,52.07667,4.29861
Thembisa,511655,ZA,Africa/Johannesburg,-25.99636,28.2268
Thenali,164937,IN,Asia/Kolkata,16.24253,80.63982
Thessaloníki,317778,GR,Europe/Athens,40.64361,22.93086
Thika,251407,KE,Africa/Nairobi,-1.03326,37.06933
Thiruvananthapuram,784153,IN,Asia/Kolkata,8.4855,76.94924
Thiès,317763,SN,Africa/Dakar,14.78944,-16.92602
Thiès Nones,252320,SN,Africa/Dakar,14.78333,-16.96667
Thohoyandou,107144,ZA,Africa/Johannesburg,-22.94564,30.48497
Thoothukudi,410760,IN,Asia/Kolkata,8.76735,78.13425
Thornton,133451,US,America/Denver,39.86804,-104.97192
Thousand Oaks,129339,US,America/Los_Angeles,34.17056,-118.83759
Thrissur,315957,IN,Asia/Kolkata,10.51667,76.21667
Thunder Bay,107909,CA,America/Toronto,48.38202,-89.25018
Thuận An,588616,VN,Asia/Ho_Chi_Minh,10.9239,106.71428
Thái Nguyên,249004,VN,Asia/Bangkok,21.59422,105.84817
Thāne,1261517,IN,Asia/Kolkata,19.19704,72.96355
Thānesar,155152,IN,Asia/Kolkata,29.97323,76.83214
Thốt Nốt,158225,VN,Asia/Ho_Chi_Minh,10.27213,105.5338
Thới Lai,109684,VN,Asia/Ho_Chi_Minh,10.06522,105.55863
Thủ Đức,524670,VN,Asia/Ho_Chi_Minh,10.84863,106.77209
Tianfu,115370,CN,Asia/Shanghai,37.26366,122.05228
Tianjin,11090314,CN,Asia/Shanghai,39.14222,117.17667
Tianshui,1212791,CN,Asia/Shanghai,34.57952,105.74238
Tiaret,178915,DZ,Africa/Algiers,35.37103,1.31699
Tieli,109636,CN,Asia/Shanghai,46.97544,128.04804
Tieling,333907,CN,Asia/Shanghai,42.29306,123.84139
Tigwav,117504,HT,America/Port-au-Prince,18.43117,-72.86521
Tijuana,1922523,MX,America/Tijuana,32.5027,-117.00371
Tilburg,199613,NL,Europe/Amsterdam,51.55551,5.0913
Timişoara,315053,RO,Europe/Bucharest,45.75372,21.22571
Timon,124427,BR,America/Fortaleza,-5.09417,-42.83667
Tin Shui Wai,282400,HK,Asia/Hong_Kong,22.45679,114.00234
Tinaquillo,115937,VE,America/Caracas,9.91861,-68.30472
Tinsukia,116322,IN,Asia/Kolkata,27.48905,95.35992
Tirana,418495,AL,Europe/Tirane,41.3275,19.81889
Tiraspol,157000,MD,Europe/Chisinau,46.84274,29.62909
Tirmiz,182800,UZ,Asia/Samarkand,37.22417,67.27833
Tiruchirappalli,1022518,IN,Asia/Kolkata,10.8155,78.69651
Tirunelveli,1435844,IN,Asia/Kolkata,8.72742,77.6838
Tirupati,295323,IN,Asia/Kolkata,13.63551,79.41989
Tiruppur,963173,IN,Asia/Kolkata,11.11541,77.35456
Tiruvannāmalai,138243,IN,Asia/Kolkata,12.22662,79.07461
Tiruvottiyūr,248059,IN,Asia/Kolkata,13.15823,80.30181
Titiwangsa,122096,MY,Asia/Kuala_Lumpur,3.17822,101.70312
Titāgarh,127751,IN,Asia/Kolkata,22.74252,88.37326
Tizi Ouzou,104312,DZ,Africa/Algiers,36.71182,4.04591
Tiébo,100289,SN,Africa/Dakar,14.63333,-16.23333
Tlalnepantla,653410,MX,America/Mexico_City,19.54005,-99.19538
Tlalpan,574577,MX,America/Mexico_City,19.29513,-99.16206
Tlaquepaque,575942,MX,America/Mexico_City,20.64091,-103.29327
Tlemcen,173531,DZ,Africa/Algiers,34.87833,-1.315
Tláhuac,305076,MX,America/Mexico_City,19.28689,-99.00507
Toa Payoh New Town,120650,SG,Asia/Singapore,1.33611,103.85
Toamasina,345107,MG,Indian/Antananarivo,-18.1492,49.40234
Tobolsk,113800,RU,Asia/Yekaterinburg,58.19807,68.25457
Tobruk,141499,LY,Africa/Tripoli,32.08963,23.95385
Tochigi,159056,JP,Asia/Tokyo,36.38333,139.73333
Tokat,129702,TR,Europe/Istanbul,40.31389,36.55444
Tokorozawa,344194,JP,Asia/Tokyo,35.79916,139.46903
Tokoza,106000,ZA,Africa/Johannesburg,-26.36,28.129
Tokushima,267345,JP,Asia/Tokyo,34.06667,134.56667
Tokuyama,101133,JP,Asia/Tokyo,34.05,131.81667
Tokyo,9733276,JP,Asia/Tokyo,35.6895,139.69171
Toledo,119313,BR,America/Sao_Paulo,-24.71361,-53.74306
Toledo,207314,PH,Asia/Manila,10.3773,123.6386
Toledo,279789,US,America/New_York,41.66394,-83.55521
Toliara,178725,MG,Indian/Antananarivo,-23.35,43.66667
Toluca,489333,MX,America/Mexico_City,19.28786,-99.65324
Tolyatti,702879,RU,Europe/Samara,53.5303,49.3461
Tomakomai,174806,JP,Asia/Tokyo,42.63694,141.60333
Tomsk,574002,RU,Asia/Tomsk,56.50032,84.98204
Tonalá,408759,MX,America/Mexico_City,20.62445,-103.23423
Tondabayashichō,132873,JP,Asia/Tokyo,34.50065,135.60211
Tongchuan,417740,CN,Asia/Shanghai,34.8988,108.95056
Tongchuanshi,223603,CN,Asia/Shanghai,35.07474,109.08495
Tonghua,510000,CN,Asia/Shanghai,41.71972,125.92639
Tongliao,261110,CN,Asia/Shanghai,43.6125,122.26528
Tongling,402062,CN,Asia/Shanghai,30.95,117.78333
Tongshan,329661,CN,Asia/Shanghai,34.18045,117.15707
Tongzhou,163326,CN,Asia/Shanghai,39.90395,116.66183
Tonk,151331,IN,Asia/Kolkata,26.16638,75.78824
Toowoomba,140303,AU,Australia/Brisbane,-27.56056,151.95386
Topeka,127265,US,America/Chicago,39.04833,-95.67804
Torbat-e Ḩeydarīyeh,125633,IR,Asia/Tehran,35.27401,59.21949
Tordher,150000,PK,Asia/Karachi,33.99047,72.2863
Toride,104524,JP,Asia/Tokyo,35.9,140.08333
Toronto,2600000,CA,America/Toronto,43.70643,-79.39864
Torrance,143592,US,America/Los_Angeles,33.83585,-118.34063
Torrejón de Ardoz,118162,ES,Europe/Madrid,40.45535,-3.46973
Torrevieja,101792,ES,Europe/Madrid,37.97872,-0.68222
Torreón,735340,MX,America/Monterrey,25.54389,-103.41898
Toruń,198613,PL,Europe/Warsaw,53.01375,18.59814
Totonicapán,103952,GT,America/Guatemala,14.91167,-91.36111
Tottenham,130000,GB,Europe/London,51.60373,-0.06794
Tottori-shi,188465,JP,Asia/Tokyo,35.5,134.23333
Touba,753315,SN,Africa/Dakar,14.85,-15.88333
Toufen,106310,TW,Asia/Taipei,24.68753,120.90942
Touggourt,143270,DZ,Africa/Algiers,33.11083,6.07
Toulon,168701,FR,Europe/Paris,43.12442,5.92836
Toulouse,493465,FR,Europe/Paris,43.60426,1.44367
Tours,141621,FR,Europe/Paris,47.39484,0.70398
Tovuz,177200,AZ,Asia/Baku,40.99249,45.62838
Townsville,180820,AU,Australia/Brisbane,-19.26639,146.80569
Toyama,415844,JP,Asia/Tokyo,36.7,137.21667
Toyohashi,377453,JP,Asia/Tokyo,34.76667,137.38333
Toyokawa,184661,JP,Asia/Tokyo,34.81667,137.4
Toyonaka,401558,JP,Asia/Tokyo,34.78244,135.46932
Toyota,426162,JP,Asia/Tokyo,35.08333,137.15
Trabzon,244083,TR,Europe/Istanbul,41.005,39.72694
Tremembé,196563,BR,America/Sao_Paulo,-22.95833,-45.54944
Trento,120709,IT,Europe/Rome,46.06787,11.12108
Tri-Cities,244036,US,America/Los_Angeles,46.2454,-119.19617
Trier,100129,DE,Europe/Berlin,49.75565,6.63935
Trieste,204338,IT,Europe/Rome,45.64953,13.77678
Trincomalee,108420,LK,Asia/Colombo,8.5778,81.2289
Tripoli,229398,LB,Asia/Beirut,34.43352,35.84415
Tripoli,1302947,LY,Africa/Tripoli,32.88743,13.18733
Trois-Rivières,119693,CA,America/Toronto,46.34515,-72.5477
Trondheim,212660,NO,Europe/Oslo,63.43049,10.39506
Troparëvo,118000,RU,Europe/Moscow,55.65625,37.48496
Trujillo,919899,PE,America/Lima,-8.11599,-79.02998
Tsaritsyno,123000,RU,Europe/Moscow,55.6254,37.65032
Tseung Kwan O,412900,HK,Asia/Hong_Kong,22.32789,114.24992
Tshikapa,634529,CD,Africa/Lubumbashi,-6.41621,20.79995
Tshilenge,116073,CD,Africa/Lubumbashi,-10.96667,22.9
Tsing Yi Town,182100,HK,Asia/Hong_Kong,22.35,114.1
Tsu,274537,JP,Asia/Tokyo,34.73333,136.51667
Tsuchiura,144399,JP,Asia/Tokyo,36.09047,140.21047
Tsuen Wan,318916,HK,Asia/Hong_Kong,22.37137,114.11329
Tsukuba,241656,JP,Asia/Tokyo,36.08333,140.11667
Tsuruoka,125389,JP,Asia/Tokyo,38.72167,139.82167
Tsuyama,102294,JP,Asia/Tokyo,35.05215,133.99885
Tucson,531641,US,America/Phoenix,32.22174,-110.92648
Tuen Mun,507900,HK,Asia/Hong_Kong,22.39175,113.97157
Tuguegarao,166334,PH,Asia/Manila,17.61577,121.72285
Tula,482873,RU,Europe/Moscow,54.19609,37.61822
Tulancingo,102406,MX,America/Mexico_City,20.08355,-98.36288
Tulsa,413066,US,America/Chicago,36.15398,-95.99277
Tuluá,221684,CO,America/Bogota,4.08466,-76.19536
Tumkūr,307359,IN,Asia/Kolkata,13.34136,77.1022
Tumxuk,135727,CN,Asia/Urumqi,39.86984,79.06118
Tunduma,219309,TZ,Africa/Dar_es_Salaam,-9.3,32.76667
Tung Chung,114100,HK,Asia/Hong_Kong,22.28783,113.94243
Tungi,337579,BD,Asia/Dhaka,23.89154,90.40232
Tunis,693210,TN,Africa/Tunis,36.81897,10.16579
Tunja,172548,CO,America/Bogota,5.53528,-73.36778
Turgutlu,103292,TR,Europe/Istanbul,38.49533,27.6997
Turhal,110884,TR,Europe/Istanbul,40.3875,36.08111
Turin,847287,IT,Europe/Rome,45.07049,7.68682
Turkestan,227098,KZ,Asia/Almaty,43.29733,68.25175
Turku,195301,FI,Europe/Helsinki,60.45148,22.26869
Turmero,344700,VE,America/Caracas,10.22856,-67.47421
Turpan,273385,CN,Asia/Urumqi,42.94769,89.17886
Tuxtepec,101810,MX,America/Mexico_City,18.0883,-96.12535
Tuxtla,604147,MX,America/Mexico_City,16.75973,-93.11308
Tuzla,142486,BA,Europe/Sarajevo,44.53842,18.66709
Tver,420065,RU,Europe/Moscow,56.85836,35.90057
Twifu Praso,100851,GH,Africa/Accra,5.61411,-1.5502
Tychy,130000,PL,Europe/Warsaw,50.13717,18.96641
Tyler,103700,US,America/Chicago,32.35126,-95.30106
Tyoply Stan,125000,RU,Europe/Moscow,55.62047,37.49338
Tyre,135204,LB,Asia/Beirut,33.27333,35.19389
Tyumen,768358,RU,Asia/Yekaterinburg,57.15222,65.52722
Táriba,138402,VE,America/Caracas,7.82117,-72.22329
Tân An,215250,VN,Asia/Ho_Chi_Minh,10.53589,106.41366
Târgu-Mureş,146863,RO,Europe/Bucharest,46.54245,24.55747
Tây Ninh,135254,VN,Asia/Ho_Chi_Minh,11.31004,106.09828
Tébessa,194461,DZ,Africa/Algiers,35.40417,8.12417
Tétouan,415810,MA,Africa/Casablanca,35.57845,-5.36837
Türkmenabat,234817,TM,Asia/Ashgabat,39.07328,63.57861
Tādepallegūdem,108167,IN,Asia/Kolkata,16.81467,81.52717
Tājūrā',100000,LY,Africa/Tripoli,32.88167,13.35056
Tāngāil,180144,BD,Asia/Dhaka,24.24984,89.91655
Tōkai,113787,JP,Asia/Tokyo,35.02269,136.90887
Tŏkch'ŏn,237133,KP,Asia/Pyongyang,39.75261,126.25798
Ube,173733,JP,Asia/Tokyo,33.94306,131.25111
Uberaba,260843,BR,America/Sao_Paulo,-19.74833,-47.93194
Uberlândia,563536,BR,America/Sao_Paulo,-18.91861,-48.27722
Ubon Ratchathani,122533,TH,Asia/Bangkok,15.23844,104.84866
Udaipur,422784,IN,Asia/Kolkata,24.58584,73.71346
Udgīr,101064,IN,Asia/Kolkata,18.39258,77.11756
Udine,100170,IT,Europe/Rome,46.0693,13.23715
Udon Thani,130531,TH,Asia/Bangkok,17.41567,102.78589
Udupi,165000,IN,Asia/Kolkata,13.33467,74.74617
Ueda,157480,JP,Asia/Tokyo,36.40265,138.28161
Ufa,1120547,RU,Asia/Yekaterinburg,54.74306,55.96779
Ugep,200276,NG,Africa/Lagos,5.80865,8.08098
Uijeongbu-si,479141,KR,Asia/Seoul,37.7415,127.0474
Uji,192925,JP,Asia/Tokyo,34.89044,135.80325
Ujjain,457346,IN,Asia/Kolkata,23.18239,75.77643
Ukhta,102187,RU,Europe/Moscow,63.56904,53.69141
Ulan Bator,844818,MN,Asia/Ulaanbaatar,47.90771,106.88324
Ulan-Ude,360278,RU,Asia/Irkutsk,51.82721,107.60627
Ulanhot,165846,CN,Asia/Shanghai,46.08333,122.08333
Ulanqab,550231,CN,Asia/Shanghai,40.993,113.133
Ulhasnagar,516584,IN,Asia/Kolkata,19.21667,73.15
Ulm,120451,DE,Europe/Berlin,48.39841,9.99155
Ulsan,962865,KR,Asia/Seoul,35.53722,129.31667
Ulu Bedok,276990,SG,Asia/Singapore,1.33333,103.93333
Ulyanovsk,626540,RU,Europe/Ulyanovsk,54.32824,48.38657
Uman,100135,UA,Europe/Kyiv,48.7501,30.21944
Umeå,130224,SE,Europe/Stockholm,63.82842,20.25972
Umm Qaşr,107620,IQ,Asia/Baghdad,30.0362,47.91951
Umraniye,573265,TR,Europe/Istanbul,41.01643,29.12476
Umuahia,370000,NG,Africa/Lagos,5.52491,7.49461
Umuarama,107319,BR,America/Sao_Paulo,-23.76639,-53.325
Ungaran,171378,ID,Asia/Jakarta,-7.13972,110.405
Universal City,105000,US,America/Los_Angeles,34.1389,-118.35341
Unnāo,161671,IN,Asia/Kolkata,26.54706,80.48781
Upata,112617,VE,America/Caracas,8.0162,-62.40561
Uppal Kalan,118259,IN,Asia/Kolkata,17.40577,78.55911
Uppsala,177074,SE,Europe/Stockholm,59.85882,17.63889
Urasoe,115690,JP,Asia/Tokyo,26.25902,127.73012
Urayasu,171362,JP,Asia/Tokyo,35.65879,139.90055
Urdaneta,101037,PH,Asia/Manila,15.97611,120.57111
